Username,Profile URL,GitHub ID,Year_Group,Public_Repositories,Lifetime_Commits,sector_id,sector_label
imargorsi,https://github.com/imargorsi,57457362,2019-11,15,137,2,2018–2019
fahad12121,https://github.com/fahad12121,58298975,2019-11,7,137,2,2018–2019
asad53,https://github.com/asad53,57832676,2019-11,24,134,2,2018–2019
ahmerarain,https://github.com/ahmerarain,57433886,2019-11,13,130,2,2018–2019
Abdullah-10xe,https://github.com/Abdullah-10xe,57434354,2019-11,9,121,2,2018–2019
MrGul1997,https://github.com/MrGul1997,57715473,2019-11,51,115,2,2018–2019
hamzaansarics,https://github.com/hamzaansarics,57999738,2019-11,33,115,2,2018–2019
mtalhaashraf,https://github.com/mtalhaashraf,58243566,2019-11,18,104,2,2018–2019
iamAbdulAhad3481,https://github.com/iamAbdulAhad3481,58077182,2019-11,11,103,2,2018–2019
salmansaeed507,https://github.com/salmansaeed507,57698224,2019-11,9,101,2,2018–2019
faryal20,https://github.com/faryal20,57558029,2019-11,13,100,2,2018–2019
ZamranxD,https://github.com/ZamranxD,57960961,2019-11,26,94,2,2018–2019
UmairAwan128,https://github.com/UmairAwan128,57530715,2019-11,19,85,2,2018–2019
AhsanAli2546,https://github.com/AhsanAli2546,57401174,2019-11,10,80,2,2018–2019
areebhashir786,https://github.com/areebhashir786,57328072,2019-11,29,76,2,2018–2019
Abdullahtahir2022,https://github.com/Abdullahtahir2022,57463081,2019-11,24,75,2,2018–2019
rashidkhokhar98,https://github.com/rashidkhokhar98,57320667,2019-11,17,75,2,2018–2019
engrmalikmubashir,https://github.com/engrmalikmubashir,57788343,2019-11,67,72,2,2018–2019
Rashid-LDR,https://github.com/Rashid-LDR,58354085,2019-11,10,72,2,2018–2019
ZainUlAbideen-2000,https://github.com/ZainUlAbideen-2000,57444610,2019-11,16,64,2,2018–2019
wallxstone,https://github.com/wallxstone,58216270,2019-11,25,58,2,2018–2019
Hadiqaa,https://github.com/Hadiqaa,57297404,2019-11,12,58,2,2018–2019
nimramubashir,https://github.com/nimramubashir,57935111,2019-11,30,49,2,2018–2019
ahmedlhrpk,https://github.com/ahmedlhrpk,57264010,2019-11,13,48,2,2018–2019
raousama391,https://github.com/raousama391,57822040,2019-11,17,46,2,2018–2019
GoCodeAbdullah,https://github.com/GoCodeAbdullah,57711589,2019-11,16,45,2,2018–2019
eemaanamir,https://github.com/eemaanamir,57627710,2019-11,17,43,2,2018–2019
HafizAzeem,https://github.com/HafizAzeem,57300077,2019-11,13,43,2,2018–2019
shabbir789ahmad,https://github.com/shabbir789ahmad,58200046,2019-11,16,42,2,2018–2019
ahmedsaeed548,https://github.com/ahmedsaeed548,57411594,2019-11,21,39,2,2018–2019
lara-j567,https://github.com/lara-j567,58148996,2019-11,6,38,2,2018–2019
Numansiddiquee,https://github.com/Numansiddiquee,58168419,2019-11,6,35,2,2018–2019
shahriyarRahman,https://github.com/shahriyarRahman,58167217,2019-11,7,33,2,2018–2019
mohsen-abbas,https://github.com/mohsen-abbas,57518608,2019-11,6,31,2,2018–2019
Usama-Laeeq,https://github.com/Usama-Laeeq,57287126,2019-11,12,29,2,2018–2019
ahmadhassan52519,https://github.com/ahmadhassan52519,57883708,2019-11,10,29,2,2018–2019
iabdulqadeem,https://github.com/iabdulqadeem,58244969,2019-11,7,29,2,2018–2019
mAlIkaMJiD,https://github.com/mAlIkaMJiD,58315475,2019-11,7,28,2,2018–2019
Ahsanvip,https://github.com/Ahsanvip,57367399,2019-11,8,24,2,2018–2019
ranaumer8344,https://github.com/ranaumer8344,57542159,2019-11,7,23,2,2018–2019
princesajid786,https://github.com/princesajid786,58854678,2019-12,17,6146,2,2018–2019
1MuhammadFarhanAslam,https://github.com/1MuhammadFarhanAslam,59208164,2019-12,17,1809,2,2018–2019
workOfYasir,https://github.com/workOfYasir,58635184,2019-12,52,963,2,2018–2019
hassamulhaq,https://github.com/hassamulhaq,58927204,2019-12,54,893,2,2018–2019
marsad11223,https://github.com/marsad11223,58562380,2019-12,24,748,2,2018–2019
HaiderSultanArc,https://github.com/HaiderSultanArc,59045242,2019-12,35,577,3,2019–2020
Munawarhussain729,https://github.com/Munawarhussain729,59243242,2019-12,42,472,3,2019–2020
Hami0095,https://github.com/Hami0095,59124007,2019-12,95,463,3,2019–2020
abdulrehman996,https://github.com/abdulrehman996,58827592,2019-12,24,436,3,2019–2020
moeez506,https://github.com/moeez506,58481032,2019-12,40,412,3,2019–2020
codewithalihamza,https://github.com/codewithalihamza,59261458,2019-12,58,404,3,2019–2020
Osama-Sultan189,https://github.com/Osama-Sultan189,59367747,2019-12,19,389,3,2019–2020
arbishakram,https://github.com/arbishakram,58566628,2019-12,12,331,3,2019–2020
devzohaib,https://github.com/devzohaib,58664161,2019-12,96,325,3,2019–2020
ali-sajjad-rizavi,https://github.com/ali-sajjad-rizavi,58586026,2019-12,31,304,3,2019–2020
zain1472,https://github.com/zain1472,58382525,2019-12,13,297,3,2019–2020
jawad-ul-hassan,https://github.com/jawad-ul-hassan,58787511,2019-12,27,291,3,2019–2020
mubashirjabbar,https://github.com/mubashirjabbar,59145326,2019-12,26,250,3,2019–2020
mohdanss,https://github.com/mohdanss,58670177,2019-12,35,211,3,2019–2020
M4DGENIUS0,https://github.com/M4DGENIUS0,58657340,2019-12,34,205,3,2019–2020
DawoodAli23,https://github.com/DawoodAli23,59256614,2019-12,42,203,3,2019–2020
asaleem029,https://github.com/asaleem029,58424888,2019-12,10,188,3,2019–2020
chtahir797,https://github.com/chtahir797,58529341,2019-12,21,187,3,2019–2020
FaizanMunsaf,https://github.com/FaizanMunsaf,58481164,2019-12,74,184,3,2019–2020
rizwanch786,https://github.com/rizwanch786,58412444,2019-12,50,179,3,2019–2020
Taimoor-hassan,https://github.com/Taimoor-hassan,58907587,2019-12,19,178,3,2019–2020
1hanzla100,https://github.com/1hanzla100,59178380,2019-12,21,176,3,2019–2020
saddammsk,https://github.com/saddammsk,58511380,2019-12,50,167,3,2019–2020
abdulwasay11,https://github.com/abdulwasay11,58778373,2019-12,20,163,3,2019–2020
TheAli711,https://github.com/TheAli711,59325559,2019-12,29,160,3,2019–2020
hussnaindev,https://github.com/hussnaindev,59045485,2019-12,15,160,3,2019–2020
Tayyab-Ejaz,https://github.com/Tayyab-Ejaz,58702229,2019-12,24,156,3,2019–2020
shaheer-javed,https://github.com/shaheer-javed,59045584,2019-12,15,150,3,2019–2020
waqar-ahmad-dev,https://github.com/waqar-ahmad-dev,59165076,2019-12,7,143,3,2019–2020
chahmedejaz,https://github.com/chahmedejaz,59338032,2019-12,32,139,3,2019–2020
mrmimran,https://github.com/mrmimran,59293025,2019-12,8,137,3,2019–2020
QaisSultani,https://github.com/QaisSultani,58773189,2019-12,31,136,3,2019–2020
TehArooj,https://github.com/TehArooj,58910327,2019-12,19,136,3,2019–2020
SeeratSalman64,https://github.com/SeeratSalman64,58492483,2019-12,14,134,3,2019–2020
Usama-dev182,https://github.com/Usama-dev182,59333425,2019-12,154,133,3,2019–2020
mhassa204,https://github.com/mhassa204,58529870,2019-12,11,122,3,2019–2020
Dilshadworks,https://github.com/Dilshadworks,58944736,2019-12,17,120,3,2019–2020
haseebbhatti742,https://github.com/haseebbhatti742,59063435,2019-12,22,117,3,2019–2020
its-shahzaib58,https://github.com/its-shahzaib58,59190557,2019-12,16,109,3,2019–2020
Hammad-Ikhlaq,https://github.com/Hammad-Ikhlaq,59362939,2019-12,25,103,3,2019–2020
AbdulAhad114,https://github.com/AbdulAhad114,58906395,2019-12,17,103,3,2019–2020
bilal-alam5491,https://github.com/bilal-alam5491,58681978,2019-12,27,76,3,2019–2020
khawaja-dawood,https://github.com/khawaja-dawood,59370070,2019-12,20,75,3,2019–2020
bilalogist,https://github.com/bilalogist,59091496,2019-12,20,75,3,2019–2020
sheikhHassaan,https://github.com/sheikhHassaan,58779035,2019-12,9,72,3,2019–2020
I-am-Zain,https://github.com/I-am-Zain,58477980,2019-12,11,70,3,2019–2020
amnashahid,https://github.com/amnashahid,59327942,2019-12,15,65,3,2019–2020
yasirpucit,https://github.com/yasirpucit,59232790,2019-12,11,64,3,2019–2020
MAsad-Nawaz,https://github.com/MAsad-Nawaz,58543905,2019-12,31,60,3,2019–2020
zahidcoder,https://github.com/zahidcoder,58654029,2019-12,18,57,3,2019–2020
alikhan1999,https://github.com/alikhan1999,59228131,2019-12,15,57,3,2019–2020
mhashim-sama,https://github.com/mhashim-sama,58433925,2019-12,9,56,3,2019–2020
muhammadumairdev,https://github.com/muhammadumairdev,58565103,2019-12,21,53,3,2019–2020
AimenJaved,https://github.com/AimenJaved,59394816,2019-12,22,50,3,2019–2020
Kashif-Ali786,https://github.com/Kashif-Ali786,59044695,2019-12,18,47,3,2019–2020
hashamnadeem21,https://github.com/hashamnadeem21,58515457,2019-12,6,43,3,2019–2020
salman-ux70,https://github.com/salman-ux70,58728923,2019-12,23,38,3,2019–2020
