Username,Profile URL,GitHub ID,Year_Group,Public_Repositories,Lifetime_Commits
misbahafzal,https://github.com/misbahafzal,38649139,2018-04,13,90
ZohaibSualeheen,https://github.com/ZohaibSualeheen,38155191,2018-04,0,0
bitcoinpk,https://github.com/bitcoinpk,38336205,2018-04,1,0
Nua12233445,https://github.com/Nua12233445,38756351,2018-04,3,6
TheShahrukh,https://github.com/TheShahrukh,38767182,2018-04,11,15
KamranAtta,https://github.com/KamranAtta,38593667,2018-04,13,310
syedabdulhaq88,https://github.com/syedabdulhaq88,38242999,2018-04,6,7
shahzaib-1997,https://github.com/shahzaib-1997,38488885,2018-04,12,94
wsindhu-digitz,https://github.com/wsindhu-digitz,38850441,2018-04,3,0
jdilawar,https://github.com/jdilawar,38206513,2018-04,0,0
saad-yar-khan,https://github.com/saad-yar-khan,38220311,2018-04,2,5
shad0w1911,https://github.com/shad0w1911,38272161,2018-04,13,184
zainknoman,https://github.com/zainknoman,38238384,2018-04,12,8751
syedasher88,https://github.com/syedasher88,38724826,2018-04,11,133
mutabarshah,https://github.com/mutabarshah,38583438,2018-04,4,13
SMahnoorJamal,https://github.com/SMahnoorJamal,38293040,2018-04,13,44
grappetite-fahim,https://github.com/grappetite-fahim,38275416,2018-04,0,0
Hardas-Khatri,https://github.com/Hardas-Khatri,38527845,2018-04,5,15
muhammadahmer1999,https://github.com/muhammadahmer1999,38369586,2018-04,10,122
scorpleo,https://github.com/scorpleo,38001888,2018-04,1,N/A
ItxMuneeb,https://github.com/ItxMuneeb,38378454,2018-04,1,20
Alirazarizvi,https://github.com/Alirazarizvi,38202122,2018-04,0,0
HAMZAJAVEDKHAN,https://github.com/HAMZAJAVEDKHAN,38666406,2018-04,18,183
Syed-Irfan-Ahmed,https://github.com/Syed-Irfan-Ahmed,38586043,2018-04,1,86
MuhammadMushtaque,https://github.com/MuhammadMushtaque,38240230,2018-04,2,3
pythonmaster77,https://github.com/pythonmaster77,37974400,2018-04,4,2
interactpakistan,https://github.com/interactpakistan,38389236,2018-04,0,N/A
waqas-khursheed,https://github.com/waqas-khursheed,38220341,2018-04,2,9
lecturerErum,https://github.com/lecturerErum,38792446,2018-04,1,6
moxolsdev,https://github.com/moxolsdev,38831243,2018-04,0,0
sastapk,https://github.com/sastapk,38227544,2018-04,0,0
moc525,https://github.com/moc525,38310902,2018-04,3,24
msohails18,https://github.com/msohails18,38424837,2018-04,0,0
Uzair-ali-siddiqui,https://github.com/Uzair-ali-siddiqui,38220356,2018-04,2,2
kufarooq2,https://github.com/kufarooq2,38132181,2018-04,11,0
shafaeen,https://github.com/shafaeen,38132655,2018-04,0,0
Muhammad-Salman-Ayub,https://github.com/Muhammad-Salman-Ayub,38255031,2018-04,4,7
khalidkhan021,https://github.com/khalidkhan021,37975899,2018-04,27,58
aquariusEdward91,https://github.com/aquariusEdward91,38721658,2018-04,2,0
RootedGlobal,https://github.com/RootedGlobal,38387841,2018-04,47,N/A
fahadtechno,https://github.com/fahadtechno,38038434,2018-04,2,9
talal-elastica,https://github.com/talal-elastica,38720961,2018-04,1,0
royalrind,https://github.com/royalrind,38697516,2018-04,0,0
Saadi1996,https://github.com/Saadi1996,38310965,2018-04,0,0
AghaShahriyar,https://github.com/AghaShahriyar,38526436,2018-04,8,19
NomanGul,https://github.com/NomanGul,39244918,2018-05,104,777
sleepyqadir,https://github.com/sleepyqadir,38910854,2018-05,138,816
kazmiali,https://github.com/kazmiali,39811688,2018-05,42,524
EasyLearning97,https://github.com/EasyLearning97,38875771,2018-05,47,48
rameezqazi23,https://github.com/rameezqazi23,38956101,2018-05,117,574
Farazahmed90,https://github.com/Farazahmed90,39310459,2018-05,35,153
Electron123,https://github.com/Electron123,39222939,2018-05,6,82
nabeel-shakeel,https://github.com/nabeel-shakeel,39087083,2018-05,28,228
mshayanabbasi,https://github.com/mshayanabbasi,39656247,2018-05,102,N/A
Mudassirraza912,https://github.com/Mudassirraza912,39431881,2018-05,60,949
osamarajput,https://github.com/osamarajput,39127124,2018-05,13,17
IamAhsanMani,https://github.com/IamAhsanMani,39671392,2018-05,41,18
shoaiburrehman,https://github.com/shoaiburrehman,39486938,2018-05,45,180
abdulahadshah,https://github.com/abdulahadshah,39401742,2018-05,4,5
amnaajmal,https://github.com/amnaajmal,38943088,2018-05,34,214
annasshaikh,https://github.com/annasshaikh,39020847,2018-05,29,3219
MuhammadYousufHere,https://github.com/MuhammadYousufHere,39589913,2018-05,101,N/A
AghaShayan123,https://github.com/AghaShayan123,39364365,2018-05,37,104
mhumair,https://github.com/mhumair,39047231,2018-05,30,235
omerhabib62,https://github.com/omerhabib62,38879730,2018-05,202,303
uzairaj,https://github.com/uzairaj,39025103,2018-05,25,172
SohailKhanPAK,https://github.com/SohailKhanPAK,39166458,2018-05,47,193
hanzalajamash,https://github.com/hanzalajamash,39809763,2018-05,16,24
DinMuhammad1994,https://github.com/DinMuhammad1994,39612648,2018-05,42,66
mehtabsaira26,https://github.com/mehtabsaira26,38942888,2018-05,22,156
adnankz1977,https://github.com/adnankz1977,38988538,2018-05,3,1
notbaig,https://github.com/notbaig,39711051,2018-05,8,55
smusman98,https://github.com/smusman98,39401198,2018-05,15,131
AsadLeo14,https://github.com/AsadLeo14,39796263,2018-05,8,17
AliNasirDawood,https://github.com/AliNasirDawood,38881949,2018-05,15,34
kashifraza01,https://github.com/kashifraza01,39432246,2018-05,16,155
muhamza,https://github.com/muhamza,39738754,2018-05,14,123
mhsnrafi,https://github.com/mhsnrafi,39403780,2018-05,23,132
huzaifamaw,https://github.com/huzaifamaw,39128801,2018-05,20,33
Ayusuf95,https://github.com/Ayusuf95,39772201,2018-05,10,2
Saadain-Ali,https://github.com/Saadain-Ali,39658480,2018-05,14,30
farazalam22,https://github.com/farazalam22,38886885,2018-05,0,0
asifkhan69,https://github.com/asifkhan69,39391424,2018-05,11,3
hassaanih,https://github.com/hassaanih,39552896,2018-05,18,275
FaaridMuhammadEmad,https://github.com/FaaridMuhammadEmad,39637779,2018-05,14,108
mariumjawed,https://github.com/mariumjawed,38984986,2018-05,7,60
usman-ali-siddiqui,https://github.com/usman-ali-siddiqui,39300685,2018-05,2,0
Arbazcrux,https://github.com/Arbazcrux,38942824,2018-05,19,58
hammadrabadia,https://github.com/hammadrabadia,39775081,2018-05,6,8
4slashtech,https://github.com/4slashtech,39796383,2018-05,3,0
ykhi3,https://github.com/ykhi3,39151235,2018-05,1,2
Waqaralipk,https://github.com/Waqaralipk,39183708,2018-05,1,0
bilaltirmizi123,https://github.com/bilaltirmizi123,39549947,2018-05,5,11
Amanullah22,https://github.com/Amanullah22,39756073,2018-05,18,123
AliAhmedSamoo,https://github.com/AliAhmedSamoo,39314110,2018-05,18,212
QaziAbdulSamad,https://github.com/QaziAbdulSamad,39388073,2018-05,5,17
MisbahHussain,https://github.com/MisbahHussain,38973177,2018-05,5,2
RizwanKhan46144,https://github.com/RizwanKhan46144,39234310,2018-05,1,3
grappetite-tahir,https://github.com/grappetite-tahir,39078701,2018-05,2,2
Fahajamaluddin,https://github.com/Fahajamaluddin,39047645,2018-05,0,0
jahanzaibjd,https://github.com/jahanzaibjd,39315401,2018-05,0,0
talokkhatri,https://github.com/talokkhatri,39403357,2018-05,1,34
naimishkhan,https://github.com/naimishkhan,39000542,2018-05,2,5
kashifnaz,https://github.com/kashifnaz,39775989,2018-05,4,16
faizanahmedjafri,https://github.com/faizanahmedjafri,38919649,2018-05,4,13
SUFI3,https://github.com/SUFI3,39019282,2018-05,3,2
HabibSiddiqui,https://github.com/HabibSiddiqui,38979525,2018-05,1,1
laraibkiyani,https://github.com/laraibkiyani,39603470,2018-05,2,5
aakash87,https://github.com/aakash87,38934614,2018-05,1,35
mansoormirani,https://github.com/mansoormirani,38872751,2018-05,3,5
ayazabr2,https://github.com/ayazabr2,39311137,2018-05,0,0
RafeeRehmanEvantageSoft,https://github.com/RafeeRehmanEvantageSoft,38937595,2018-05,1,1
RumDev,https://github.com/RumDev,38872366,2018-05,9,1
usmansaleem489,https://github.com/usmansaleem489,39616732,2018-05,5,12
JaipalGoswami,https://github.com/JaipalGoswami,39655346,2018-05,3,9
cheemspm,https://github.com/cheemspm,39730043,2018-05,0,0
studioath,https://github.com/studioath,39462157,2018-05,7,5
ziadi21,https://github.com/ziadi21,39302023,2018-05,15,56
aqibrehman325,https://github.com/aqibrehman325,39729604,2018-05,1,22
raziraj,https://github.com/raziraj,39682986,2018-05,0,0
areeb95,https://github.com/areeb95,39234601,2018-05,9,19
MalikFareed,https://github.com/MalikFareed,39738345,2018-05,13,59
abdulraufahmed,https://github.com/abdulraufahmed,39462326,2018-05,2,14
kashiblog,https://github.com/kashiblog,39581532,2018-05,1,0
zafeerhashir,https://github.com/zafeerhashir,39310721,2018-05,3,24
SalmanKhan13,https://github.com/SalmanKhan13,38916330,2018-05,11,106
AbdullRehman1,https://github.com/AbdullRehman1,39746179,2018-05,3,7
TechKaro,https://github.com/TechKaro,39430343,2018-05,1,N/A
NaMaloom,https://github.com/NaMaloom,39059910,2018-05,1,3
razaqureshisnc,https://github.com/razaqureshisnc,39693063,2018-05,2,2
DaniyalAnsari,https://github.com/DaniyalAnsari,39720700,2018-05,6,4
rahim42324,https://github.com/rahim42324,39668575,2018-05,7,36
MShahrukhFarid,https://github.com/MShahrukhFarid,39502970,2018-05,0,0
aaliaasghar,https://github.com/aaliaasghar,38943289,2018-05,9,10
JamilAkbar,https://github.com/JamilAkbar,38970959,2018-05,1,0
alifunterz,https://github.com/alifunterz,39532036,2018-05,1,0
soha-moosa,https://github.com/soha-moosa,40213521,2018-06,19,382
V3rB0se,https://github.com/V3rB0se,40388232,2018-06,19,705554
Bilawal-2,https://github.com/Bilawal-2,40724156,2018-06,38,75
owais4321,https://github.com/owais4321,39921596,2018-06,96,285
ShahrozAhmd,https://github.com/ShahrozAhmd,39967136,2018-06,35,323
mauwia,https://github.com/mauwia,40006578,2018-06,65,1692
masTechDeveloper,https://github.com/masTechDeveloper,40725533,2018-06,55,405
ahmedgadit,https://github.com/ahmedgadit,40518641,2018-06,21,85
SUFIAG,https://github.com/SUFIAG,40076204,2018-06,116,N/A
MUHAMMADSiyab,https://github.com/MUHAMMADSiyab,39950367,2018-06,52,636
SastaTicket,https://github.com/SastaTicket,40599628,2018-06,4,N/A
maaznadeem246,https://github.com/maaznadeem246,39926764,2018-06,56,582
sarmedrizvi,https://github.com/sarmedrizvi,40367136,2018-06,56,485
hamzafaqhi,https://github.com/hamzafaqhi,40600680,2018-06,17,122
DaniyalMalikC,https://github.com/DaniyalMalikC,40606850,2018-06,14,150
MohsinRizvi,https://github.com/MohsinRizvi,40082281,2018-06,24,24
asrafam,https://github.com/asrafam,40104981,2018-06,5,17
bitsplz,https://github.com/bitsplz,39962678,2018-06,30,153
abdurehman12,https://github.com/abdurehman12,40402060,2018-06,34,64
iamowaisazam,https://github.com/iamowaisazam,40581073,2018-06,38,514
Muhammad-ismail0346,https://github.com/Muhammad-ismail0346,40703677,2018-06,19,62
AbdulMoizZahid,https://github.com/AbdulMoizZahid,40694722,2018-06,8,20
Shell1500,https://github.com/Shell1500,40688468,2018-06,22,73
Sameer889,https://github.com/Sameer889,40677072,2018-06,20,48
ikramabbas1,https://github.com/ikramabbas1,40268340,2018-06,13,19
Adnan705,https://github.com/Adnan705,39994716,2018-06,14,36
muhammadanasafzaal,https://github.com/muhammadanasafzaal,40186715,2018-06,33,264
SaimAhmedSheikh,https://github.com/SaimAhmedSheikh,40424655,2018-06,19,96
MohsinAhmedQureshi,https://github.com/MohsinAhmedQureshi,40291265,2018-06,3,23
subhashparwani,https://github.com/subhashparwani,39861712,2018-06,33,67
tayyabaslam19,https://github.com/tayyabaslam19,40676375,2018-06,19,115
MaroofAshraf,https://github.com/MaroofAshraf,39948912,2018-06,9,22
anish-dadlani,https://github.com/anish-dadlani,40547809,2018-06,14,132
umerkhalid12,https://github.com/umerkhalid12,40297394,2018-06,11,23
taymurisrar,https://github.com/taymurisrar,40432974,2018-06,5,19
jhanzaibkhatri1999,https://github.com/jhanzaibkhatri1999,40499113,2018-06,12,59
rahimhabib,https://github.com/rahimhabib,40017815,2018-06,2,10
MMuzzamil,https://github.com/MMuzzamil,40069928,2018-06,2,1
farman8881212,https://github.com/farman8881212,40562355,2018-06,3,1
Hussainabraham,https://github.com/Hussainabraham,39949566,2018-06,2,3
softlamp,https://github.com/softlamp,40367261,2018-06,1,N/A
asifashi1,https://github.com/asifashi1,40563557,2018-06,0,0
afamarshad,https://github.com/afamarshad,40440140,2018-06,19,44
skinfinitypk,https://github.com/skinfinitypk,40058562,2018-06,0,0
atifrehman1,https://github.com/atifrehman1,40158670,2018-06,0,0
NomanIu,https://github.com/NomanIu,40252583,2018-06,7,15
ibtisamgulzar,https://github.com/ibtisamgulzar,40671638,2018-06,0,0
muzammilriaz940,https://github.com/muzammilriaz940,40453401,2018-06,6,197
preetrathi,https://github.com/preetrathi,40492888,2018-06,55,153
Hamza-Bhai,https://github.com/Hamza-Bhai,39930480,2018-06,15,55
SaqibIqbal361,https://github.com/SaqibIqbal361,40426712,2018-06,0,0
apishub,https://github.com/apishub,40556637,2018-06,1,21
Saqib-ghouri11,https://github.com/Saqib-ghouri11,39990883,2018-06,19,95
shadalam,https://github.com/shadalam,40721719,2018-06,0,0
shahnoor23,https://github.com/shahnoor23,40328732,2018-06,38,132
yousuf-abdullah,https://github.com/yousuf-abdullah,40477904,2018-06,3,15
nawabtanweer,https://github.com/nawabtanweer,40367675,2018-06,4,15
mayubx4,https://github.com/mayubx4,40343374,2018-06,12,72
pawandevkhatri2k13,https://github.com/pawandevkhatri2k13,40020101,2018-06,0,N/A
tamoorHassan,https://github.com/tamoorHassan,40342252,2018-06,2,2
waha6,https://github.com/waha6,40691264,2018-06,33,54
sheerazkhan17,https://github.com/sheerazkhan17,40652385,2018-06,5,13
novo009,https://github.com/novo009,40492616,2018-06,8,5
samaa-data,https://github.com/samaa-data,39980758,2018-06,1,N/A
Hassuu03,https://github.com/Hassuu03,40566112,2018-06,5,11
Fahadahmed23,https://github.com/Fahadahmed23,40246083,2018-06,14,87
raoshearyar,https://github.com/raoshearyar,40609164,2018-06,0,0
m-arsalan-k,https://github.com/m-arsalan-k,39875233,2018-06,0,0
jateshkumar,https://github.com/jateshkumar,40492648,2018-06,6,14
rakjashn,https://github.com/rakjashn,39897684,2018-06,4,14
gqadirbarejo,https://github.com/gqadirbarejo,40623680,2018-06,4,4
yasirrajput185,https://github.com/yasirrajput185,40420019,2018-06,6,37
Qayoommaymon,https://github.com/Qayoommaymon,40027075,2018-06,1,4
rutabahfayyaz,https://github.com/rutabahfayyaz,40366708,2018-06,2,6
matifniaz,https://github.com/matifniaz,40147842,2018-06,9,36
manas-85,https://github.com/manas-85,40185143,2018-06,1,16
taweezy0,https://github.com/taweezy0,39925660,2018-06,0,0
amseyy,https://github.com/amseyy,39991956,2018-06,1,1
jawwadce08,https://github.com/jawwadce08,40024095,2018-06,3,7
muhammadwasil97,https://github.com/muhammadwasil97,40041757,2018-06,15,39
waaw-meem,https://github.com/waaw-meem,39905929,2018-06,54,114
Rubix982,https://github.com/Rubix982,41635766,2018-07,275,N/A
ahmedrazabaloch,https://github.com/ahmedrazabaloch,41878215,2018-07,52,770
Asadullah007,https://github.com/Asadullah007,41476975,2018-07,65,188
JahangirJadi,https://github.com/JahangirJadi,40955812,2018-07,52,147
areeba-farooq,https://github.com/areeba-farooq,41040479,2018-07,68,127
Talhaverse,https://github.com/Talhaverse,41064991,2018-07,33,269
Mohammad-Bilal-Bhatti,https://github.com/Mohammad-Bilal-Bhatti,41234914,2018-07,38,487
yaskh,https://github.com/yaskh,41568177,2018-07,30,106
Daniyalzakir321,https://github.com/Daniyalzakir321,41327126,2018-07,97,401
AmanSultanBaig,https://github.com/AmanSultanBaig,41924807,2018-07,74,624
FarisCode,https://github.com/FarisCode,40757382,2018-07,42,268
myselfswk,https://github.com/myselfswk,41314353,2018-07,66,675
Moiz-khan,https://github.com/Moiz-khan,41229568,2018-07,37,200
NaumanMunir9,https://github.com/NaumanMunir9,41162751,2018-07,108,N/A
syedumerqadri,https://github.com/syedumerqadri,41392182,2018-07,13,102
MuhammadFareed,https://github.com/MuhammadFareed,40928170,2018-07,53,93
ashfaqdotes,https://github.com/ashfaqdotes,41798971,2018-07,57,137
MMukkarram,https://github.com/MMukkarram,40773916,2018-07,18,74
mfahadtahir,https://github.com/mfahadtahir,40818615,2018-07,44,353
wajahat-dev,https://github.com/wajahat-dev,41397888,2018-07,89,524
M-OwaisAkbar,https://github.com/M-OwaisAkbar,41666652,2018-07,1,0
Wasi-Ayub,https://github.com/Wasi-Ayub,41390357,2018-07,46,75
qasimmehdi,https://github.com/qasimmehdi,41130000,2018-07,36,536
MuhammadAliKhan1,https://github.com/MuhammadAliKhan1,41667480,2018-07,42,537
ahmedyartanveer,https://github.com/ahmedyartanveer,41370959,2018-07,14,371
Arif1951995,https://github.com/Arif1951995,40889693,2018-07,89,N/A
AskQaziJ,https://github.com/AskQaziJ,41272561,2018-07,3,3
kumail11,https://github.com/kumail11,40884947,2018-07,44,175
iabdullahshahid,https://github.com/iabdullahshahid,40733427,2018-07,2,19
toobaakram,https://github.com/toobaakram,41504736,2018-07,9,48
moizsiraj,https://github.com/moizsiraj,41490939,2018-07,54,611
bukshalishah,https://github.com/bukshalishah,41257334,2018-07,23,181
sam3690,https://github.com/sam3690,41838423,2018-07,74,469
Fasih1994,https://github.com/Fasih1994,41539719,2018-07,47,217
AmeerAli38,https://github.com/AmeerAli38,41367737,2018-07,0,0
devncode,https://github.com/devncode,41585851,2018-07,7,N/A
laiba18,https://github.com/laiba18,41546656,2018-07,14,42
danat-omer,https://github.com/danat-omer,41685390,2018-07,0,0
MuhammadHaseebAmjad,https://github.com/MuhammadHaseebAmjad,41118449,2018-07,28,72
iamzubairnaseer,https://github.com/iamzubairnaseer,40863362,2018-07,34,135
safeerjan,https://github.com/safeerjan,40755689,2018-07,16,85
aftab431,https://github.com/aftab431,41379999,2018-07,2,2
ammaryasir05,https://github.com/ammaryasir05,41492034,2018-07,0,0
engrzardari,https://github.com/engrzardari,41242658,2018-07,7,44
TousSmartMirror,https://github.com/TousSmartMirror,41636525,2018-07,0,0
HamzaBhatti125,https://github.com/HamzaBhatti125,40958101,2018-07,70,197
ROOPSAGAR13,https://github.com/ROOPSAGAR13,40795007,2018-07,11,8
Muhammad-Huzaifa-Siddiqui,https://github.com/Muhammad-Huzaifa-Siddiqui,40765078,2018-07,17,23
Sufiyan115,https://github.com/Sufiyan115,41300402,2018-07,6,6
Hammad-Ishaque,https://github.com/Hammad-Ishaque,40836908,2018-07,20,26
sohailziahh,https://github.com/sohailziahh,41738373,2018-07,24,87
shayanshakil621,https://github.com/shayanshakil621,41589640,2018-07,7,11
rehanashraf97,https://github.com/rehanashraf97,41154481,2018-07,11,20
yousufiqbal,https://github.com/yousufiqbal,41191676,2018-07,25,753
Turtle923,https://github.com/Turtle923,41129005,2018-07,6,18
ummmii,https://github.com/ummmii,41652588,2018-07,0,0
syedhamzahussain,https://github.com/syedhamzahussain,40966603,2018-07,9,292
NomanAzmatUllah,https://github.com/NomanAzmatUllah,41420305,2018-07,57,55
1Umair7,https://github.com/1Umair7,41608474,2018-07,0,0
HAIDER110786,https://github.com/HAIDER110786,41267875,2018-07,54,254
f4t7,https://github.com/f4t7,40952846,2018-07,9,7
abdulfatah66,https://github.com/abdulfatah66,40884386,2018-07,2,42
